id;ano;mes;dia;dia_semana;hora;aisp;municipio;bairro;latitude;longitude;natureza;idade;f_etaria;sexo;raca_cor;orientacao_sexual;id_vitima;populacao
2019247100;2019;2;26;2;23;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;25 anos;25 ~ 59 anos (Adulto);Masculino;Amarela;Nao Informado;19476;1773733
2019247100;2019;2;26;2;23;01 AISP - Curitiba;CURITIBA;SITIO CERCADO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;27 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;19475;1773733
2019248747;2019;2;27;3;8;18 AISP - Apucarana;CAMBIRA;ZONA RURAL;-23,60061188;-51,58163061;Crimes Violentos Letais Intencionais (CVLI);34 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;22105;9460
2019248747;2019;2;27;3;8;18 AISP - Apucarana;CAMBIRA;ZONA RURAL;-23,60061188;-51,58163061;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);34 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;227;9460
2019247818;2019;2;27;3;9;02 AISP - Sao Jose dos Pinhais;ALMIRANTE TAMANDARE;JD ROMA;-25,3133776;-49,30031982;Crimes Violentos Letais Intencionais (CVLI);28 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;23184;119825
2019247818;2019;2;27;3;9;02 AISP - Sao Jose dos Pinhais;ALMIRANTE TAMANDARE;JD ROMA;-25,3133776;-49,30031982;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);28 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;1137;119825
2019250860;2019;2;27;3;14;01 AISP - Curitiba;CURITIBA;PORTAO;-25,432956;-49,27184789;Morte por Intervencao Legal de Agente do Estado - MILAE;22 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Nao Informado;19477;1773733
2019251417;2019;2;27;3;16;09 AISP - Pato Branco;BOM SUCESSO DO SUL;ZONA RURAL;-26,07453714;-52,83197627;Praticar Homicidio Culposo na Direcao de Veiculo;50 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Nao Informado;13345;3202
2019280134;2019;2;27;3;20;02 AISP - Sao Jose dos Pinhais;COLOMBO;CAMPO PEQUENO;-25,29434029;-49,22743798;Crimes Violentos Letais Intencionais (CVLI);29 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;23183;232056
2019280134;2019;2;27;3;20;02 AISP - Sao Jose dos Pinhais;COLOMBO;CAMPO PEQUENO;-25,29434029;-49,22743798;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);29 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;1136;232056
2019252055;2019;2;27;3;20;03 AISP - Paranagu ;MATINHOS;BAL IPACARAI;-25,8164097;-48,53377119;Praticar Homicidio Culposo na Direcao de Veiculo;37 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;13526;39259
2019252034;2019;2;28;4;3;21 AISP - Cornelio Procopio;CORNELIO PROCOPIO;RODOVIA;-23,1832575;-50,65148448;Praticar Homicidio Culposo na Direcao de Veiculo;60 anos;60+ (Idoso);Masculino;Branca;Nao Informado;12841;45206
2019253731;2019;2;28;4;9;12 AISP - Foz do Iguacu;FOZ DO IGUACU;TRES LAGOAS;-25,54249328;-54,58710249;Crimes Violentos Letais Intencionais (CVLI);51 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;22525;285415
2019253731;2019;2;28;4;9;12 AISP - Foz do Iguacu;FOZ DO IGUACU;TRES LAGOAS;-25,54249328;-54,58710249;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);51 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;589;285415
2019261098;2019;2;28;4;11;13 AISP - Toledo;MARECHAL CANDIDO RONDON;RODOVIA;-24,5592545;-54,06000782;Praticar Homicidio Culposo na Direcao de Veiculo;56 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;13162;55836
2019256301;2019;2;28;4;17;01 AISP - Curitiba;CURITIBA;FAZENDINHA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);35 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;23554;1773733
2019256301;2019;2;28;4;17;01 AISP - Curitiba;CURITIBA;FAZENDINHA;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);35 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;1480;1773733
2019261644;2019;2;28;4;17;02 AISP - Sao Jose dos Pinhais;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;-25,537702;-49,20008247;Praticar Homicidio Culposo na Direcao de Veiculo;31 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;13553;329222
2019256629;2019;2;28;4;19;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;DAS NACOES;-25,64140022;-49,32329319;Crimes Violentos Letais Intencionais (CVLI);34 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;23185;148873
2019256629;2019;2;28;4;19;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;DAS NACOES;-25,64140022;-49,32329319;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);34 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;1138;148873
2019256721;2019;3;1;5;3;17 AISP - Maringa;SARANDI;INDEPENDENCIA;-23,44317201;-51,87368204;Praticar Homicidio Culposo na Direcao de Veiculo;51 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;13024;118455
2019256726;2019;3;1;5;4;04 AISP - Ponta Grossa;CARAMBEI;AFCB;-24,95087298;-50,11309151;Crimes Violentos Letais Intencionais (CVLI);04 anos;0 ~ 14 anos (Crian‡a);Feminino;Nao Informado;Nao Informado;22950;23283
2019256726;2019;3;1;5;4;04 AISP - Ponta Grossa;CARAMBEI;AFCB;-24,95087298;-50,11309151;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);04 anos;0 ~ 14 anos (Crian‡a);Feminino;Nao Informado;Nao Informado;939;23283
2019258018;2019;3;1;5;6;04 AISP - Ponta Grossa;CARAMBEI;AREIAO;-24,95087298;-50,11309151;Crimes Violentos Letais Intencionais (CVLI);30 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;22951;23283
2019258018;2019;3;1;5;6;04 AISP - Ponta Grossa;CARAMBEI;AREIAO;-24,95087298;-50,11309151;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);30 anos;25 ~ 59 anos (Adulto);Feminino;Parda;Heterossexual;940;23283
2019258874;2019;3;1;5;11;10 AISP - Francisco Beltrao;DOIS VIZINHOS;CENTRO NORTE;-25,74601002;-53,05483599;Praticar Homicidio Culposo na Direcao de Veiculo;52 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;13277;44869
2019260402;2019;3;1;5;15;11 AISP - Cascavel;CASCAVEL;CANADA;-24,9537975;-53,45972218;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;22619;348051
2019260402;2019;3;1;5;15;11 AISP - Cascavel;CASCAVEL;CANADA;-24,9537975;-53,45972218;Crimes Violentos Letais Intencionais (CVLI);36 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;22620;348051
2019260402;2019;3;1;5;15;11 AISP - Cascavel;CASCAVEL;CANADA;-24,9537975;-53,45972218;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;671;348051
2019260402;2019;3;1;5;15;11 AISP - Cascavel;CASCAVEL;CANADA;-24,9537975;-53,45972218;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);36 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;672;348051
2019261005;2019;3;1;5;17;12 AISP - Foz do Iguacu;FOZ DO IGUACU;SAO JORGE;-25,54249328;-54,58710249;Praticar Homicidio Culposo na Direcao de Veiculo;27 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;13208;285415
2019261183;2019;3;1;5;19;03 AISP - Paranagu ;PARANAGUA;COLONIAS;-25,5068415;-48,52473284;Praticar Homicidio Culposo na Direcao de Veiculo;Nao Informado;Nao Informado;Nao Informado;Nao Informado;Nao Informado;13527;145829
2019261799;2019;3;2;6;3;19 AISP - Rolandia;PORECATU;CENTRO;-22,7562095;-51,37759899;Crimes Violentos Letais Intencionais (CVLI);18 anos;15 ~ 24 anos (Jovem);Feminino;Parda;Heterossexual;22052;11624
2019261799;2019;3;2;6;3;19 AISP - Rolandia;PORECATU;CENTRO;-22,7562095;-51,37759899;Crimes Violentos Letais Intencionais (CVLI);20 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;22053;11624
2019261799;2019;3;2;6;3;19 AISP - Rolandia;PORECATU;CENTRO;-22,7562095;-51,37759899;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);18 anos;15 ~ 24 anos (Jovem);Feminino;Parda;Heterossexual;178;11624
2019261799;2019;3;2;6;3;19 AISP - Rolandia;PORECATU;CENTRO;-22,7562095;-51,37759899;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);20 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;179;11624
2019262249;2019;3;2;6;6;01 AISP - Curitiba;CURITIBA;PINHEIRINHO;-25,432956;-49,27184789;Praticar Homicidio Culposo na Direcao de Veiculo;Nao Informado;Nao Informado;Masculino;Nao Informado;Nao Informado;13663;1773733
2019263912;2019;3;2;6;10;10 AISP - Francisco Beltrao;NOVA PRATA DO IGUACU;LATICINIO;-25,63187709;-53,34795725;Crimes Violentos Letais Intencionais (CVLI);72 anos;60+ (Idoso);Masculino;Parda;Heterossexual;22697;12699
2019263912;2019;3;2;6;10;10 AISP - Francisco Beltrao;NOVA PRATA DO IGUACU;LATICINIO;-25,63187709;-53,34795725;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);72 anos;60+ (Idoso);Masculino;Parda;Heterossexual;736;12699
2019262751;2019;3;2;6;11;13 AISP - Toledo;MARIPA;ZONA RURAL;-24,41720884;-53,83347778;Praticar Homicidio Culposo na Direcao de Veiculo;62 anos;60+ (Idoso);Nao Informado;Nao Informado;Nao Informado;13163;6555
2019279803;2019;3;2;6;14;22 AISP - Telemaco Borba;CURIUVA;RODOVIA;-24,03582559;-50,45940552;Crimes Violentos Letais Intencionais (CVLI);23 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;21883;13647
2019279803;2019;3;2;6;14;22 AISP - Telemaco Borba;CURIUVA;RODOVIA;-24,03582559;-50,45940552;Feminicidio;23 anos;15 ~ 24 anos (Jovem);Feminino;Branca;Heterossexual;11488;13647
2019263533;2019;3;2;6;18;01 AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL;-25,432956;-49,27184789;Praticar Homicidio Culposo na Direcao de Veiculo;Nao Informado;Nao Informado;Nao Informado;Nao Informado;Nao Informado;13664;1773733
2019264031;2019;3;3;7;1;17 AISP - Maringa;MARINGA;CENTRO;-23,42228;-51,93988187;Crimes Violentos Letais Intencionais (CVLI);53 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;22159;409657
2019264031;2019;3;3;7;1;17 AISP - Maringa;MARINGA;CENTRO;-23,42228;-51,93988187;Roubo com Resultado Morte;53 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;12063;409657
2019264412;2019;3;3;7;3;17 AISP - Maringa;MARINGA;DISTRITO INDUSTRIAL;-23,42228;-51,93988187;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Nao Informado;22158;409657
2019264412;2019;3;3;7;3;17 AISP - Maringa;MARINGA;DISTRITO INDUSTRIAL;-23,42228;-51,93988187;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Nao Informado;273;409657
2019265654;2019;3;3;7;8;03 AISP - Paranagu ;GUARATUBA;TABATINGA;-25,87424198;-48,57572596;Crimes Violentos Letais Intencionais (CVLI);57 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;23051;42062
2019265654;2019;3;3;7;8;03 AISP - Paranagu ;GUARATUBA;TABATINGA;-25,87424198;-48,57572596;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);57 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;1018;42062
2019265501;2019;3;3;7;9;10 AISP - Francisco Beltrao;VERE;COMUNIDADE VEREZINHO;-25,8806316;-52,90859308;Praticar Homicidio Culposo na Direcao de Veiculo;47 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Nao Informado;13278;7932
2019265250;2019;3;3;7;9;23 AISP - Jacarezinho;RIBEIRAO CLARO;ZONA RURAL;-23,19628546;-49,75635052;Praticar Homicidio Culposo na Direcao de Veiculo;35 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;12775;12364
2019265093;2019;3;3;7;10;01 AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);16 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;23555;1773733
2019265093;2019;3;3;7;10;01 AISP - Curitiba;CURITIBA;CIDADE INDUSTRIAL;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);16 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;1481;1773733
2019270297;2019;3;3;7;13;02 AISP - Sao Jose dos Pinhais;PINHAIS;AMELIA;-25,44219789;-49,19919742;Crimes Violentos Letais Intencionais (CVLI);55 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;23186;127019
2019270297;2019;3;3;7;13;02 AISP - Sao Jose dos Pinhais;PINHAIS;AMELIA;-25,44219789;-49,19919742;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);55 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;1139;127019
2019265835;2019;3;3;7;16;07 AISP - Guarapuava;PITANGA;ZONA RURAL;-24,75274775;-51,76315401;Crimes Violentos Letais Intencionais (CVLI);36 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;22834;33567
2019265835;2019;3;3;7;16;07 AISP - Guarapuava;PITANGA;ZONA RURAL;-24,75274775;-51,76315401;Feminicidio;36 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;11540;33567
2019266534;2019;3;3;7;17;08 AISP - Laranjeiras do Sul;RIO BONITO DO IGUACU;ZONA RURAL;-25,48690881;-52,52688978;Crimes Violentos Letais Intencionais (CVLI);52 anos;25 ~ 59 anos (Adulto);Masculino;Branca;LGBTQIA+;22799;13929
2019266534;2019;3;3;7;17;08 AISP - Laranjeiras do Sul;RIO BONITO DO IGUACU;ZONA RURAL;-25,48690881;-52,52688978;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);52 anos;25 ~ 59 anos (Adulto);Masculino;Branca;LGBTQIA+;820;13929
2019267378;2019;3;3;7;21;17 AISP - Maringa;MARINGA;JD ALVORADA;-23,42228;-51,93988187;Praticar Homicidio Culposo na Direcao de Veiculo;64 anos;60+ (Idoso);Masculino;Nao Informado;Nao Informado;13025;409657
2019272426;2019;3;3;7;23;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;IGUACU;-25,64140022;-49,32329319;Crimes Violentos Letais Intencionais (CVLI);23 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;23187;148873
2019272426;2019;3;3;7;23;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;IGUACU;-25,64140022;-49,32329319;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);23 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;1140;148873
2019266541;2019;3;3;7;23;14 AISP - Campo Mourao;IRETAMA;CENTRO;-24,42114156;-52,10157662;Crimes Violentos Letais Intencionais (CVLI);34 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;22380;10684
2019266541;2019;3;3;7;23;14 AISP - Campo Mourao;IRETAMA;CENTRO;-24,42114156;-52,10157662;Feminicidio;34 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;11508;10684
2019266936;2019;3;4;1;1;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;SANTA TEREZINHA;-25,64140022;-49,32329319;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;23188;148873
2019266936;2019;3;4;1;1;02 AISP - Sao Jose dos Pinhais;FAZENDA RIO GRANDE;SANTA TEREZINHA;-25,64140022;-49,32329319;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;1141;148873
2019284297;2019;3;4;1;3;01 AISP - Curitiba;CURITIBA;UBERABA;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);29 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;23556;1773733
2019284297;2019;3;4;1;3;01 AISP - Curitiba;CURITIBA;UBERABA;-25,432956;-49,27184789;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);29 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;1482;1773733
2019284282;2019;3;4;1;11;02 AISP - Sao Jose dos Pinhais;CAMPO LARGO;GUABIROBA;-25,4594905;-49,52884145;Crimes Violentos Letais Intencionais (CVLI);55 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;23189;136327
2019284282;2019;3;4;1;11;02 AISP - Sao Jose dos Pinhais;CAMPO LARGO;GUABIROBA;-25,4594905;-49,52884145;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);55 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;1142;136327
2019268185;2019;3;4;1;12;06 AISP - Uniao Da Vitoria;UNIAO DA VITORIA;CENTRO;-26,2284345;-51,09060952;Crimes Violentos Letais Intencionais (CVLI);19 anos;15 ~ 24 anos (Jovem);Nao Informado;Branca;Heterossexual;22898;55033
2019268185;2019;3;4;1;12;06 AISP - Uniao Da Vitoria;UNIAO DA VITORIA;CENTRO;-26,2284345;-51,09060952;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);19 anos;15 ~ 24 anos (Jovem);Nao Informado;Branca;Heterossexual;899;55033
2019327065;2019;3;4;1;14;11 AISP - Cascavel;CASCAVEL;RODOVIA ESTADUAL;-24,9537975;-53,45972218;Praticar Homicidio Culposo na Direcao de Veiculo;20 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Nao Informado;13223;348051
2019268752;2019;3;4;1;17;09 AISP - Pato Branco;PALMAS;AREA RURAL;-26,48147252;-51,98877389;Crimes Violentos Letais Intencionais (CVLI);58 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;22736;48247
2019268752;2019;3;4;1;17;09 AISP - Pato Branco;PALMAS;AREA RURAL;-26,48147252;-51,98877389;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);58 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;767;48247
2019269070;2019;3;4;1;22;19 AISP - Rolandia;ARAPONGAS;NOVO CENTAURO III;-23,41351653;-51,43827973;Crimes Violentos Letais Intencionais (CVLI);33 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;22054;119138
2019269070;2019;3;4;1;22;19 AISP - Rolandia;ARAPONGAS;NOVO CENTAURO III;-23,41351653;-51,43827973;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);33 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;180;119138
2019269565;2019;3;5;2;3;13 AISP - Toledo;TOLEDO;JD CONCORDIA;-24,732077;-53,74141149;Crimes Violentos Letais Intencionais (CVLI);30 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;22457;150470
2019269565;2019;3;5;2;3;13 AISP - Toledo;TOLEDO;JD CONCORDIA;-24,732077;-53,74141149;Feminicidio;30 anos;25 ~ 59 anos (Adulto);Feminino;Branca;Heterossexual;11511;150470
2019271025;2019;3;5;2;17;20 AISP - Londrina;LONDRINA;VL ROMANA;-23,312156;-51,16277342;Praticar Homicidio Culposo na Direcao de Veiculo;48 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Heterossexual;12869;555937
2019271198;2019;3;5;2;20;21 AISP - Cornelio Procopio;URAI;ZONA RURAL;-23,2001591;-50,79736518;Praticar Homicidio Culposo na Direcao de Veiculo;47 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;12842;10406
2019271290;2019;3;5;2;21;11 AISP - Cascavel;MATELANDIA;VILA PASA;-25,23792101;-53,97438734;Praticar Homicidio Culposo na Direcao de Veiculo;29 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Nao Informado;13224;18450
2019271600;2019;3;5;2;22;03 AISP - Paranagu ;PARANAGUA;IMBOCUI;-25,5068415;-48,52473284;Crimes Violentos Letais Intencionais (CVLI);25 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;23052;145829
2019271585;2019;3;5;2;22;03 AISP - Paranagu ;PARANAGUA;IMBOCUI;-25,5068415;-48,52473284;Crimes Violentos Letais Intencionais (CVLI);36 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;23053;145829
2019271600;2019;3;5;2;22;03 AISP - Paranagu ;PARANAGUA;IMBOCUI;-25,5068415;-48,52473284;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);25 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;1019;145829
2019271585;2019;3;5;2;22;03 AISP - Paranagu ;PARANAGUA;IMBOCUI;-25,5068415;-48,52473284;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);36 anos;25 ~ 59 anos (Adulto);Masculino;Nao Informado;Heterossexual;1020;145829
2019274435;2019;3;6;3;0;22 AISP - Telemaco Borba;TELEMACO BORBA;SOCOMIM;-24,32868597;-50,62312272;Crimes Violentos Letais Intencionais (CVLI);19 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;21884;75042
2019274435;2019;3;6;3;0;22 AISP - Telemaco Borba;TELEMACO BORBA;SOCOMIM;-24,32868597;-50,62312272;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);19 anos;15 ~ 24 anos (Jovem);Masculino;Parda;Heterossexual;35;75042
2019296616;2019;3;6;3;6;02 AISP - Sao Jose dos Pinhais;PIRAQUARA;PLANTA MEIRELES;-25,44655036;-49,06530561;Crimes Violentos Letais Intencionais (CVLI);21 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Heterossexual;23191;118730
2019296616;2019;3;6;3;6;02 AISP - Sao Jose dos Pinhais;PIRAQUARA;PLANTA MEIRELES;-25,44655036;-49,06530561;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);21 anos;15 ~ 24 anos (Jovem);Masculino;Nao Informado;Heterossexual;1144;118730
2019274294;2019;3;6;3;8;02 AISP - Sao Jose dos Pinhais;COLOMBO;EUCALIPTOS;-25,29434029;-49,22743798;Crimes Violentos Letais Intencionais (CVLI);38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;23190;232056
2019274294;2019;3;6;3;8;02 AISP - Sao Jose dos Pinhais;COLOMBO;EUCALIPTOS;-25,29434029;-49,22743798;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;1143;232056
2019274993;2019;3;6;3;15;20 AISP - Londrina;LONDRINA;ZONA RURAL;-23,312156;-51,16277342;Praticar Homicidio Culposo na Direcao de Veiculo;64 anos;60+ (Idoso);Feminino;Parda;Heterossexual;12870;555937
2019276931;2019;3;6;3;21;13 AISP - Toledo;DIAMANTE DO OESTE;VILA TOPAZIO;-24,94216186;-54,10362643;Crimes Violentos Letais Intencionais (CVLI);56 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;22458;4557
2019276931;2019;3;6;3;21;13 AISP - Toledo;DIAMANTE DO OESTE;VILA TOPAZIO;-24,94216186;-54,10362643;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);56 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;534;4557
2019276217;2019;3;7;4;0;16 AISP - Paranavai;PARANAVAI;JD RENASCER;-23,08187948;-52,46240167;Crimes Violentos Letais Intencionais (CVLI);18 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;22249;91950
2019276217;2019;3;7;4;0;16 AISP - Paranavai;PARANAVAI;JD RENASCER;-23,08187948;-52,46240167;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);18 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;347;91950
2019277077;2019;3;7;4;6;09 AISP - Pato Branco;CHOPINZINHO;ZONA RURAL;-25,85468385;-52,53396021;Crimes Violentos Letais Intencionais (CVLI);52 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;22737;21079
2019277077;2019;3;7;4;6;09 AISP - Pato Branco;CHOPINZINHO;ZONA RURAL;-25,85468385;-52,53396021;Roubo com Resultado Morte;52 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;12097;21079
2019276406;2019;3;7;4;7;07 AISP - Guarapuava;GUARAPUAVA;BATEL;-25,39359198;-51,46343108;Crimes Violentos Letais Intencionais (CVLI);23 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;22835;182093
2019276406;2019;3;7;4;7;07 AISP - Guarapuava;GUARAPUAVA;BATEL;-25,39359198;-51,46343108;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);23 anos;15 ~ 24 anos (Jovem);Masculino;Branca;Heterossexual;847;182093
2019280362;2019;3;7;4;9;01 AISP - Curitiba;CURITIBA;CAMPO COMPRIDO;-25,432956;-49,27184789;Crimes Violentos Letais Intencionais (CVLI);64 anos;60+ (Idoso);Masculino;Branca;Heterossexual;23558;1773733
2019280362;2019;3;7;4;9;01 AISP - Curitiba;CURITIBA;CAMPO COMPRIDO;-25,432956;-49,27184789;Roubo com Resultado Morte;64 anos;60+ (Idoso);Masculino;Branca;Heterossexual;12139;1773733
2019278654;2019;3;7;4;10;04 AISP - Ponta Grossa;PONTA GROSSA;UVARANAS;-25,092547;-50,16144206;Crimes Violentos Letais Intencionais (CVLI);38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;22952;358367
2019278654;2019;3;7;4;10;04 AISP - Ponta Grossa;PONTA GROSSA;UVARANAS;-25,092547;-50,16144206;Homicidio Doloso (homicidio simples e qualificado e homicidio doloso no transito);38 anos;25 ~ 59 anos (Adulto);Masculino;Branca;Heterossexual;941;358367
2019280097;2019;3;7;4;15;11 AISP - Cascavel;CASCAVEL;STA CRUZ;-24,9537975;-53,45972218;Morte por Intervencao Legal de Agente do Estado - MILAE;31 anos;25 ~ 59 anos (Adulto);Masculino;Parda;Nao Informado;19368;348051
